,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay
11956,11251,58,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
11957,11253,3,WinterVacation,[4-7],Standard,[160-260],[3-4],True
11958,11254,65,OffSeason,[2-3],Nonref,[0-160],[2-2],True
11959,11255,537,WinterVacation,[4-7],Standard,[260-360],[2-2],True
11960,11256,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
11961,11257,396,NewYear,[2-3],Standard,[160-260],[3-4],False
11962,11258,135,OffSeason,[4-7],Standard,[160-260],[5-inf],True
11963,11259,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
11964,11260,654,NewYear,[4-7],Standard,[160-260],[5-inf],False
11965,11261,33,OffSeason,[2-3],Standard,[160-260],[3-4],False
11966,11263,20,OffSeason,[2-3],Standard,[160-260],[5-inf],False
11967,706,32,OffSeason,[2-3],Standard,[260-360],[2-2],True
11968,11264,38,OffSeason,[4-7],Standard,[260-360],[3-4],True
11969,11265,0,WinterVacation,[2-3],Standard,[260-360],[5-inf],True
11970,8778,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
11971,11266,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
11972,10089,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
11973,11267,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
11974,11269,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
11975,11270,37,OffSeason,[8-inf],Standard,[160-260],[2-2],True
11976,11271,26,OffSeason,[4-7],Standard,[160-260],[2-2],False
11977,10870,640,OffSeason,[2-3],Standard,[260-360],[1-1],False
11978,11272,36,OffSeason,[4-7],Standard,[160-260],[1-1],True
11979,11273,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
11980,11274,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
11981,11275,67,OffSeason,[2-3],Standard,[260-360],[5-inf],False
11982,11276,25,OffSeason,[2-3],Standard,[260-360],[3-4],True
11983,11277,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
11984,11278,112,WinterVacation,[2-3],Nonref,[160-260],[3-4],True
11985,11279,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
11986,11280,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
11987,706,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
11988,11281,520,NewYear,[4-7],Standard,[160-260],[2-2],True
11989,2933,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
11990,11282,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
11991,11284,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
11992,11285,0,WinterVacation,[2-3],Standard,[260-360],[5-inf],True
11993,11286,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
11994,11287,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
11995,11288,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
11996,11289,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
11997,11290,58,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
11998,11291,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
11999,11292,22,OffSeason,[2-3],Standard,[160-260],[2-2],False
12000,11293,537,WinterVacation,[4-7],Standard,[260-360],[2-2],True
12001,11036,238,OffSeason,[0-1],Standard,[160-260],[2-2],False
12002,11036,238,OffSeason,[0-1],Standard,[160-260],[2-2],False
12003,11294,22,OffSeason,[2-3],Standard,[160-260],[2-2],False
12004,11295,655,Christmas,[2-3],Nonref,[160-260],[2-2],False
12005,11296,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
12006,11297,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
12007,11298,34,OffSeason,[2-3],Standard,[260-360],[3-4],False
12008,11299,376,OffSeason,[0-1],Standard,[260-360],[5-inf],True
12009,11300,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
12010,11301,169,OffSeason,[0-1],Standard,[160-260],[3-4],True
12011,11302,405,Christmas,[4-7],Standard,[160-260],[3-4],True
12012,11303,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
12013,11304,38,OffSeason,[4-7],Standard,[260-360],[3-4],True
12014,11305,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
12015,11306,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
12016,11307,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
12017,11308,25,OffSeason,[2-3],Standard,[260-360],[3-4],True
12018,11309,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
12019,11309,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
12020,11310,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
12021,11311,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
12022,11312,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
12023,11313,110,OffSeason,[0-1],Standard,[160-260],[3-4],False
12024,11314,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
12025,11315,491,OffSeason,[0-1],Nonref,[260-360],[2-2],False
12026,11315,374,OffSeason,[0-1],Nonref,[260-360],[5-inf],False
12027,11316,426,OffSeason,[0-1],Standard,[260-360],[3-4],True
12028,11317,418,OffSeason,[0-1],Nonref,[160-260],[1-1],True
12029,11318,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
12030,11319,431,OffSeason,[0-1],Nonref,[160-260],[5-inf],False
12031,11320,16,OffSeason,[4-7],Standard,[260-360],[5-inf],True
12032,11321,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
12033,11322,110,OffSeason,[0-1],Standard,[160-260],[3-4],False
12034,4274,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
12035,11323,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
12036,11324,411,OffSeason,[0-1],Standard,[260-360],[5-inf],False
12037,11325,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
12038,11324,110,OffSeason,[0-1],Standard,[160-260],[3-4],False
12039,11326,656,NewYear,[2-3],Standard,[260-360],[3-4],False
12040,11327,491,OffSeason,[0-1],Nonref,[260-360],[2-2],False
12041,5928,34,OffSeason,[2-3],Standard,[260-360],[3-4],False
12042,11328,120,WinterVacation,[2-3],Standard,[160-260],[1-1],False
12043,11329,22,OffSeason,[2-3],Standard,[160-260],[2-2],False
12044,11330,0,WinterVacation,[2-3],Standard,[260-360],[5-inf],True
12045,11331,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
12046,11332,33,OffSeason,[2-3],Standard,[160-260],[3-4],False
12047,11333,25,OffSeason,[2-3],Standard,[260-360],[3-4],True
12048,11334,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
12049,11335,169,OffSeason,[0-1],Standard,[160-260],[3-4],True
12050,11336,423,WinterVacation,[4-7],Nonref,[160-260],[2-2],True
12051,11337,310,OffSeason,[0-1],Nonref,[260-360],[3-4],False
12052,11338,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
12053,11339,39,OffSeason,[2-3],Standard,[260-360],[1-1],True
12054,11340,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
12055,11341,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
12056,11342,2,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12057,11343,439,Christmas,[4-7],Standard,[260-360],[5-inf],True
12058,11344,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
12059,11345,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
12060,11346,649,Christmas,[8-inf],Standard,[160-260],[2-2],True
12061,11347,51,OffSeason,[4-7],Nonref,[160-260],[3-4],True
12062,11347,51,OffSeason,[4-7],Nonref,[160-260],[3-4],True
12063,11347,51,OffSeason,[4-7],Nonref,[160-260],[3-4],True
12064,11348,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
12065,11349,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
12066,11350,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
12067,11351,411,OffSeason,[0-1],Standard,[260-360],[5-inf],False
12068,11352,405,Christmas,[4-7],Standard,[160-260],[3-4],True
12069,11354,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
12070,1818,418,OffSeason,[0-1],Nonref,[160-260],[1-1],True
12071,11355,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
12072,11356,143,OffSeason,[0-1],Standard,[160-260],[1-1],False
12073,11357,22,OffSeason,[2-3],Standard,[160-260],[2-2],False
12074,11358,51,OffSeason,[4-7],Nonref,[160-260],[3-4],True
12075,11359,50,OffSeason,[4-7],Nonref,[160-260],[2-2],True
12076,11360,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
12077,246,443,WinterVacation,[2-3],Standard,[160-260],[2-2],False
12078,11361,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
12079,11362,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
12080,11363,35,OffSeason,[2-3],Standard,[160-260],[1-1],False
12081,1,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
12082,11364,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
12083,7530,480,Christmas,[8-inf],Standard,[160-260],[3-4],True
12084,11365,376,OffSeason,[0-1],Standard,[260-360],[5-inf],True
12085,10789,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
12086,11366,32,OffSeason,[2-3],Standard,[260-360],[2-2],True
12087,8321,48,OffSeason,[2-3],Nonref,[160-260],[2-2],False
12088,11367,65,OffSeason,[2-3],Nonref,[0-160],[2-2],True
12089,11368,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
12090,11369,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
12091,11370,109,WinterVacation,[2-3],Standard,[260-360],[3-4],False
12092,5393,520,NewYear,[4-7],Standard,[160-260],[2-2],True
12093,11371,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
12094,11372,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
12095,11373,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
12096,11374,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
12097,5207,143,OffSeason,[0-1],Standard,[160-260],[1-1],False
12098,11375,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
12099,11376,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
12100,11377,53,OffSeason,[4-7],Nonref,[160-260],[2-2],False
12101,11378,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
12102,11379,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
12103,11380,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
12104,11381,396,NewYear,[2-3],Standard,[160-260],[3-4],False
12105,11382,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
12106,11383,0,WinterVacation,[2-3],Standard,[260-360],[5-inf],True
12107,11384,415,OffSeason,[0-1],Standard,[160-260],[5-inf],True
12108,11385,110,OffSeason,[0-1],Standard,[160-260],[3-4],False
12109,11386,376,OffSeason,[0-1],Standard,[260-360],[5-inf],True
12110,11387,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
12111,11388,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
12112,11390,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
12113,11391,401,NewYear,[2-3],Nonref,[260-360],[5-inf],False
12114,11392,49,OffSeason,[0-1],Standard,[160-260],[2-2],True
12115,11393,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
12116,11394,143,OffSeason,[0-1],Standard,[160-260],[1-1],False
12117,11395,657,NewYear,[4-7],Nonref,[260-360],[3-4],False
12118,11396,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
12119,11397,443,WinterVacation,[2-3],Standard,[160-260],[2-2],False
12120,5207,551,OffSeason,[4-7],Standard,[260-360],[1-1],True
12121,11398,392,WinterVacation,[4-7],Standard,[260-360],[3-4],True
12122,11399,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
12123,11400,653,NewYear,[4-7],Nonref,[160-260],[2-2],False
12124,11401,22,OffSeason,[2-3],Standard,[160-260],[2-2],False
12125,11402,110,OffSeason,[0-1],Standard,[160-260],[3-4],False
12126,5244,406,OffSeason,[0-1],Nonref,[160-260],[2-2],True
12127,2930,137,OffSeason,[2-3],Nonref,[160-260],[1-1],True
12128,11403,442,WinterVacation,[2-3],Standard,[160-260],[5-inf],True
12129,11404,36,OffSeason,[4-7],Standard,[160-260],[1-1],True
12130,8120,169,OffSeason,[0-1],Standard,[160-260],[3-4],True
12131,11405,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
12132,11406,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
12133,11407,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
12134,6778,264,OffSeason,[2-3],Nonref,[260-360],[2-2],False
12135,11408,436,NewYear,[4-7],Nonref,[160-260],[3-4],False
12136,11409,438,NewYear,[2-3],Nonref,[160-260],[3-4],False
12137,11410,0,WinterVacation,[2-3],Standard,[260-360],[5-inf],True
12138,11411,50,OffSeason,[4-7],Nonref,[160-260],[2-2],True
12139,11412,50,OffSeason,[4-7],Nonref,[160-260],[2-2],True
12140,11413,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
12141,11414,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
12142,11415,22,OffSeason,[2-3],Standard,[160-260],[2-2],False
12143,11416,254,OffSeason,[0-1],Nonref,[160-260],[3-4],True
12144,11417,79,OffSeason,[0-1],Nonref,[260-360],[5-inf],True
12145,11418,419,OffSeason,[0-1],Standard,[260-360],[3-4],False
12146,11419,238,OffSeason,[0-1],Standard,[160-260],[2-2],False
12147,11420,431,OffSeason,[0-1],Nonref,[160-260],[5-inf],False
12148,11421,476,NewYear,[2-3],Standard,[160-260],[5-inf],False
12149,11422,35,OffSeason,[2-3],Standard,[160-260],[1-1],False
12150,11423,110,OffSeason,[0-1],Standard,[160-260],[3-4],False
12151,11424,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
12152,11425,374,OffSeason,[0-1],Nonref,[260-360],[5-inf],False
12153,11426,35,OffSeason,[2-3],Standard,[160-260],[1-1],False
12154,11427,53,OffSeason,[4-7],Nonref,[160-260],[2-2],False
12155,11428,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
12156,11429,64,WinterVacation,[4-7],Standard,[160-260],[2-2],True
12157,11430,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
12158,11431,254,OffSeason,[0-1],Nonref,[160-260],[3-4],True
12159,11432,411,OffSeason,[0-1],Standard,[260-360],[5-inf],False
12160,11220,110,OffSeason,[0-1],Standard,[160-260],[3-4],False
12161,11433,65,OffSeason,[2-3],Nonref,[0-160],[2-2],True
12162,11434,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
12163,11435,48,OffSeason,[2-3],Nonref,[160-260],[2-2],False
12164,11436,658,NewYear,[4-7],Standard,[160-260],[5-inf],True
12165,11437,500,Christmas,[2-3],Standard,[160-260],[2-2],True
12166,11438,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
12167,11439,2,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12168,11440,134,OffSeason,[8-inf],Nonref,[160-260],[2-2],True
12169,11441,376,OffSeason,[0-1],Standard,[260-360],[5-inf],True
12170,5270,434,Christmas,[2-3],Standard,[260-360],[5-inf],True
12171,11442,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
12172,11443,137,OffSeason,[2-3],Nonref,[160-260],[1-1],True
12173,11444,33,OffSeason,[2-3],Standard,[160-260],[3-4],False
12174,11445,64,WinterVacation,[4-7],Standard,[160-260],[2-2],True
12175,11446,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
12176,9328,254,OffSeason,[0-1],Nonref,[160-260],[3-4],True
12177,11447,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
12178,11448,439,Christmas,[4-7],Standard,[260-360],[5-inf],True
12179,11449,423,WinterVacation,[4-7],Nonref,[160-260],[2-2],True
12180,4307,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
12181,11450,143,OffSeason,[0-1],Standard,[160-260],[1-1],False
12182,11451,254,OffSeason,[0-1],Nonref,[160-260],[3-4],True
12183,11452,254,OffSeason,[0-1],Nonref,[160-260],[3-4],True
12184,11453,25,OffSeason,[2-3],Standard,[260-360],[3-4],True
12185,11454,22,OffSeason,[2-3],Standard,[160-260],[2-2],False
12186,7677,79,OffSeason,[0-1],Nonref,[260-360],[5-inf],True
12187,11455,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
12188,11456,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
12189,11457,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
12190,11458,149,OffSeason,[2-3],Nonref,[260-360],[2-2],True
12191,1776,151,OffSeason,[4-7],Nonref,[160-260],[1-1],True
12192,11459,476,NewYear,[2-3],Standard,[160-260],[5-inf],False
12193,11460,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
12194,11461,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
12195,11462,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
12196,11463,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
12197,11464,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
12198,11465,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
12199,11466,49,OffSeason,[0-1],Standard,[160-260],[2-2],True
12200,11467,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
12201,11468,65,OffSeason,[2-3],Nonref,[0-160],[2-2],True
12202,11469,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
12203,11470,2,WinterVacation,[2-3],Standard,[160-260],[2-2],True
12204,11471,57,WinterVacation,[2-3],Nonref,[160-260],[2-2],True
12205,11472,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
12206,11473,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
12207,11474,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
12208,11475,71,OffSeason,[4-7],Nonref,[0-160],[2-2],True
12209,11476,34,OffSeason,[2-3],Standard,[260-360],[3-4],False
12210,11477,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
12211,11478,169,OffSeason,[0-1],Standard,[160-260],[3-4],True
12212,11479,0,WinterVacation,[2-3],Standard,[260-360],[5-inf],True
12213,11479,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12214,11479,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12215,11479,442,WinterVacation,[2-3],Standard,[160-260],[5-inf],True
12216,11480,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
12217,4160,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
12218,11481,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
12219,11482,82,OffSeason,[2-3],Nonref,[260-360],[3-4],True
12220,11483,659,NewYear,[2-3],Standard,[0-160],[2-2],False
12221,11484,0,WinterVacation,[2-3],Standard,[260-360],[5-inf],True
12222,11485,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
12223,11486,54,OffSeason,[2-3],Nonref,[160-260],[3-4],False
12224,11487,79,OffSeason,[0-1],Nonref,[260-360],[5-inf],True
12225,11487,406,OffSeason,[0-1],Nonref,[160-260],[2-2],True
12226,11488,3,WinterVacation,[4-7],Standard,[160-260],[3-4],True
12227,11489,50,OffSeason,[4-7],Nonref,[160-260],[2-2],True
12228,11490,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
12229,11491,149,OffSeason,[2-3],Nonref,[260-360],[2-2],True
12230,11492,58,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
12231,11493,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
12232,11494,254,OffSeason,[0-1],Nonref,[160-260],[3-4],True
12233,11495,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
12234,11496,62,OffSeason,[2-3],Standard,[0-160],[2-2],True
12235,11497,442,WinterVacation,[2-3],Standard,[160-260],[5-inf],True
12236,11497,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12237,11497,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12238,11498,151,OffSeason,[4-7],Nonref,[160-260],[1-1],True
12239,11499,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
12240,11500,254,OffSeason,[0-1],Nonref,[160-260],[3-4],True
12241,11501,388,NewYear,[4-7],Standard,[160-260],[3-4],True
12242,11502,533,WinterVacation,[2-3],Standard,[260-360],[2-2],True
12243,11503,25,OffSeason,[2-3],Standard,[260-360],[3-4],True
12244,11504,660,Christmas,[2-3],Standard,[260-360],[2-2],True
12245,9583,169,OffSeason,[0-1],Standard,[160-260],[3-4],True
12246,11506,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
12247,7031,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
12248,11507,365,NewYear,[4-7],Standard,[260-360],[5-inf],True
12249,11508,25,OffSeason,[2-3],Standard,[260-360],[3-4],True
12250,11509,418,OffSeason,[0-1],Nonref,[160-260],[1-1],True
12251,11510,35,OffSeason,[2-3],Standard,[160-260],[1-1],False
12252,11511,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
12253,11512,661,Christmas,[2-3],Standard,[160-260],[5-inf],True
12254,11513,662,OffSeason,[4-7],Standard,[0-160],[3-4],True
12255,11514,190,OffSeason,[8-inf],Nonref,[160-260],[3-4],True
12256,11515,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
12257,5197,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
12258,5197,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
12259,11516,3,WinterVacation,[4-7],Standard,[160-260],[3-4],True
12260,11517,51,OffSeason,[4-7],Nonref,[160-260],[3-4],True
12261,11518,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
12262,11519,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
12263,11519,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
12264,3109,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
12265,11520,403,NewYear,[2-3],Standard,[160-260],[5-inf],True
12266,11521,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
12267,11522,51,OffSeason,[4-7],Nonref,[160-260],[3-4],True
12268,11401,36,OffSeason,[4-7],Standard,[160-260],[1-1],True
12269,11523,663,Christmas,[8-inf],Standard,[0-160],[2-2],True
12270,11524,434,Christmas,[2-3],Standard,[260-360],[5-inf],True
12271,706,33,OffSeason,[2-3],Standard,[160-260],[3-4],False
12272,11525,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
12273,11526,415,OffSeason,[0-1],Standard,[160-260],[5-inf],True
12274,11527,423,WinterVacation,[4-7],Nonref,[160-260],[2-2],True
12275,11528,254,OffSeason,[0-1],Nonref,[160-260],[3-4],True
12276,11530,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
12277,11531,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
12278,11532,50,OffSeason,[4-7],Nonref,[160-260],[2-2],True
12279,11533,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
12280,11534,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
12281,11535,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
12282,11536,0,WinterVacation,[2-3],Standard,[260-360],[5-inf],True
12283,11537,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True
12284,11538,406,OffSeason,[0-1],Nonref,[160-260],[2-2],True
12285,11539,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
12286,1566,520,NewYear,[4-7],Standard,[160-260],[2-2],True
12287,11540,3,WinterVacation,[4-7],Standard,[160-260],[3-4],True
